imdb_id,popularity,budget,revenue,title_wordcount,hasWebpage,runtime,ReleaseOnWeekend,vote_count,vote_average,release_year,budget_adj,revenue_adj
tt1964418,2.8957876936561227,3.621029954936735,0.574366214440037,-1.0623607641289419,1,1.0434042575276812,0,1.5588308583635482,0.040430994646191216,1.217736291031667,2.914482677304666,0.25586275207157094
tt1798684,2.8109808696839536,-0.17066981680805515,-0.09036222578499818,-1.0623607641289419,0,0.6919912563996096,0,0.9757134685276886,1.424189128602386,1.217736291031667,-0.3713610246808351,-0.24370463101784207
tt2126355,2.519938745283823,1.72518006906434,2.0556825371971073,-0.43939137780142884,1,0.24017454066351765,0,1.74183651092412,-0.08536519934982718,1.217736291031667,1.2715608263119123,1.36912536294597
tt2322441,2.3860707051089975,0.06631141892599422,2.617493078450965,0.806547394853597,1,0.79239497100763,0,1.520183701922185,-1.091734751317969,1.217736291031667,-0.16599579330673975,1.791346235263727
tt1596363,2.343790020749277,-0.21806606395486502,0.14553708209058291,0.18357800852608414,1,1.0434042575276812,1,1.1564457589446508,1.424189128602386,1.217736291031667,-0.41243407095565504,-0.06641779811490102
tt2381249,2.2886419211112354,2.6731050120005375,3.25589223456857,1.42951678118111,1,1.0936061148316913,0,2.0703373406757057,1.1725967406103501,1.217736291031667,2.093021751808289,2.2711262123024674
tt2637276,2.287174614020427,0.7298588789813324,0.6130509963943657,-0.43939137780142884,0,0.2903763979675279,0,1.2939841686330311,0.1662271886422085,1.217736291031667,0.4090268545407264,0.2849357601104123
tt2802144,2.24597610254283,1.0379344854355965,1.67784699393668,0.806547394853597,1,1.0434042575276812,1,3.7571720512340203,1.801577710590439,1.217736291031667,0.6760016553270494,1.0851683330333035
tt1895587,1.9466183338905392,-0.40765105254210454,-0.10941784933126054,-1.0623607641289419,1,0.9430005429196607,1,1.1723592939499181,2.053170098582475,1.217736291031667,-0.5767262560549304,-0.2580256189763543
tt4046784,1.8832868103712743,0.5639720139674979,1.153517208023632,1.42951678118111,1,1.1438079721357015,0,1.5019968047733085,0.2920233826382269,1.217736291031667,0.26527119257885884,0.6911155993549589
tt1823672,1.8362746708915554,0.2795945310866387,-0.031669145054954426,-1.0623607641289419,1,0.541385684487579,0,1.6622688358977844,0.5436157706302615,1.217736291031667,0.01883291492994561,-0.19959466524619887
tt2848292,1.8214978578462746,-0.19436794038146007,1.0189536122974114,0.18357800852608414,0,0.2903763979675279,0,0.8370383777675037,0.7952081586222972,1.217736291031667,-0.3918975478182451,0.5899862067968601
tt3682448,1.6658480371792515,0.06631141892599422,0.3113367982733708,0.18357800852608414,0,1.5956246878717935,0,1.2621570986224968,1.1725967406103501,1.217736291031667,-0.16599579330673975,0.05818666487807971
tt1051904,1.6633602600460828,0.49287764324728306,0.24085791324008238,-1.0623607641289419,1,-0.3120458896805947,0,0.08228214608912031,0.040430994646191216,1.217736291031667,0.20366162316663097,0.005219242351038014
tt3170832,1.6045764392338664,-0.7394247825697736,-0.4093846556216925,-1.0623607641289419,1,0.3907801125755483,1,1.128028732149531,2.30476248657451,1.217736291031667,-0.8642375799786621,-0.4834614862629563
tt1979388,1.4562787492441245,3.2655581013356607,1.2706220070934,0.18357800852608414,1,-0.8140644627206969,1,0.6358458280580551,0.5436157706302615,1.217736291031667,2.606434830243539,0.7791240769201596
tt2199571,1.3872766669446235,0.30329265466004357,-0.2045150001849581,0.18357800852608414,0,0.24017454066351765,0,0.3255318954553463,0.1662271886422085,1.217736291031667,0.03936943806735567,-0.32949455563740354
tt2381111,1.3804683349211455,-0.620934164702749,-0.25825664448256763,-1.0623607641289419,1,0.08956896875148701,0,0.25733103114705863,1.424189128602386,1.217736291031667,-0.7615549642916158,-0.36988333845462473
tt1398426,1.3637814460557132,-0.21806606395486502,0.5324364874771653,0.18357800852608414,1,1.896835831695855,0,0.4437467269230449,1.9273739045864573,1.217736291031667,-0.41243407095565504,0.22435105089416452
tt1618442,1.2809138541906202,1.251217597596241,0.18548080791038665,0.806547394853597,1,-0.16144031776856407,0,0.39941616512265793,-0.7143461693299159,1.217736291031667,0.8608303635637347,-0.03639864838228952
tt2080374,1.2802473279104607,-0.17066981680805515,-0.4148230386190529,-0.43939137780142884,1,0.6417893990955994,1,0.5767384123242059,0.9210043526183156,1.217736291031667,-0.3713610246808351,-0.48754862711299946
tt1638355,1.262549461747249,0.895745743995167,0.0027545102673655533,0.806547394853597,0,0.3405782552715381,0,1.1598558021600653,1.0468005466143329,1.217736291031667,0.552782516502592,-0.17372404746441492
tt1655441,1.2438562135094957,-0.28916043467507985,-0.36843315601932886,0.806547394853597,1,0.13977082605549723,0,0.7881610916798976,1.424189128602386,1.217736291031667,-0.4740436403678828,-0.4526849582073577
tt3072482,1.2420939532835202,-0.6446322882761539,-0.5287486200133984,-0.43939137780142884,1,-0.613257033504656,1,-0.14960079255905773,-0.33695758734186176,1.217736291031667,-0.782091487429024,-0.5731678079996277
tt2224026,1.2103495373545101,2.3176331583994636,1.479939059098442,-1.0623607641289419,1,-0.7638626054166867,0,0.6051554391193257,0.9210043526183156,1.217736291031667,1.7849739047471618,0.9364333863740358
tt3622592,1.2048017062006309,-0.597236041129344,-0.1254753127302905,-0.43939137780142884,0,-0.010834745856533426,0,0.8233982049058461,0.040430994646191216,1.217736291031667,-0.7410184411542059,-0.2700933815149807
tt3464902,1.1484365010967847,-0.7868210297165835,-0.5586025684780043,-0.43939137780142884,1,0.4409819698795585,0,0.12547602681770248,0.5436157706302615,1.217736291031667,-0.905310626253481,-0.5956041263619056
tt2402927,1.1471529464189196,-0.601975665844025,-0.38179075065647783,-1.0623607641289419,1,0.4409819698795585,1,0.039088265360538124,1.1725967406103501,1.217736291031667,-0.745125745781687,-0.4627236720541589
tt2361509,1.1007530889646164,-0.052179198941030465,0.4923784569469309,-0.43939137780142884,1,0.5915875417915892,0,0.8268082481212605,1.1725967406103501,1.217736291031667,-0.26867840899378737,0.19424599705153062
tt2719848,1.0893719662662713,0.42178327252706826,0.5425927117044292,-1.0623607641289419,1,0.5915875417915892,0,0.7324637191614626,0.6694119646262799,1.217736291031667,0.1420520537544033,0.23198381948394683
tt2446980,1.0861715552364117,0.5402738903940929,-0.036967722201777645,-1.0623607641289419,1,0.7421931137036198,0,0.5380912558828428,0.2920233826382269,1.217736291031667,0.24473466944144875,-0.20357673696023573
tt2058673,0.9649370019913263,1.6066894511973153,0.14764586943858035,-0.43939137780142884,1,0.24017454066351765,0,-0.025702555732335146,-0.8401423633259332,1.217736291031667,1.1688782106248778,-0.06483296841125087
tt2503944,0.9444360639642502,-0.40765105254210454,-0.40255761911620036,-1.0623607641289419,1,-0.4626514615926254,1,0.11751925931506893,0.1662271886422085,1.217736291031667,-0.5767262560549304,-0.47833072224727785
tt2140379,0.940811869694208,-0.2654623111016749,-0.4370247640522634,-1.0623607641289419,1,0.3405782552715381,1,0.21754719363389083,0.040430994646191216,1.217736291031667,-0.4535071172304728,-0.5042340240413812
tt3045616,0.9386366750789986,0.5402738903940929,-0.43761776612522185,-1.0623607641289419,1,-0.16144031776856407,0,0.19140352898238056,-1.091734751317969,1.217736291031667,0.24473466944144875,-0.5046796864740793
tt0810819,0.9265320696330134,-0.5261416704091292,-0.2462716072106838,0.18357800852608414,0,0.541385684487579,1,0.3857759922610004,1.424189128602386,1.217736291031667,-0.6794088717419782,-0.36087615094190545
tt2717822,0.9217097553863267,0.7772551261281423,-0.5093768752466558,-1.0623607641289419,1,1.194009829439712,0,0.0640952489402436,-1.4691233333060219,1.217736291031667,0.4500999008155442,-0.5586092435492764
tt3397884,0.8790615662007131,-0.17066981680805515,-0.13389722713821253,-1.0623607641289419,0,0.5915875417915892,0,1.0814248082055344,1.1725967406103501,1.217736291031667,-0.3713610246808351,-0.2764227537620061
tt1502712,0.8785143772809892,1.962161328496513,0.34174509767167566,-0.43939137780142884,1,-0.4626514615926254,0,1.1791793803807469,-2.223900497282128,1.217736291031667,1.4769260782225218,0.08103959794871723
tt4263482,0.8632229218688303,-0.7986700915032859,-0.38093064666190635,-0.43939137780142884,1,-0.8642663200247072,0,0.19595025326959972,-0.4627537813378802,1.217736291031667,-0.9155788878221859,-0.46207727289963
tt3079380,0.8225282039071623,0.6587645082611177,0.7252458883267406,-1.0623607641289419,1,0.541385684487579,0,1.4917666751270653,0.9210043526183156,1.217736291031667,0.3474172851284964,0.36925426548334694
tt2381941,0.8163531735578129,0.3056624670173841,0.26234293822398586,-1.0623607641289419,1,-0.2116421750725743,0,1.4815365454808223,0.6694119646262799,1.217736291031667,0.04142309038109616,0.02136601305816827
tt2679042,0.7887482723189069,-0.052179198941030465,-0.1434051127816493,0.18357800852608414,1,-0.6634588908086663,0,0.33235198188617504,-0.8401423633259332,1.217736291031667,-0.26867840899378737,-0.2835682725365557
tt1390411,0.7827590285420534,1.4881988333302905,-0.07840240637017146,2.052486167508623,1,0.6417893990955994,1,0.31530176580910313,0.2920233826382269,1.217736291031667,1.0661955949378303,-0.23471639563368385
tt3076658,0.7730940584531518,-0.052179198941030465,0.17153714596932843,-1.0623607641289419,1,1.194009829439712,0,0.7313270380896578,1.424189128602386,1.217736291031667,-0.26867840899378737,-0.04687781293288347
tt3152624,0.7636711533510424,-0.052179198941030465,0.18774221683407588,-1.0623607641289419,0,0.79239497100763,1,0.36531573296851405,-0.08536519934982718,1.217736291031667,-0.26867840899378737,-0.03469911806323157
tt2057392,0.7487946664876702,-0.5735379175559391,-0.42385233454752064,0.806547394853597,0,-0.36224774698460493,1,-0.2985060129654858,1.2983929346063685,1.217736291031667,-0.7204819180167958,-0.4943344684658948
tt3569230,0.7390442616975479,-0.28916043467507985,-0.3664885991863874,-1.0623607641289419,1,1.0936061148316913,0,0.1038790864534114,0.6694119646262799,1.217736291031667,-0.4740436403678828,-0.4512235536554895
tt3332064,0.7073269678959093,2.6731050120005375,0.11744568109968265,-1.0623607641289419,0,0.08956896875148701,0,0.06636861108385318,-0.33695758734186176,1.217736291031667,2.093021751808289,-0.08752949851934146
tt2452042,0.6433363766815126,1.4645007097568854,0.7851143274257051,0.18357800852608414,1,-1.065073749240748,0,-0.12914053326657143,0.2920233826382269,1.217736291031667,1.0456590718004204,0.41424755543524383
tt3322364,0.6309178326112,-0.052179198941030465,-0.3344743398527603,-1.0623607641289419,1,0.6919912563996096,0,-0.03138596109135912,0.9210043526183156,1.217736291031667,-0.26867840899378737,-0.42716368380633435
tt3530002,0.6135522125082913,-0.28916043467507985,-0.31310106436618196,0.18357800852608414,1,-0.4626514615926254,1,-0.18711126792861593,-0.08536519934982718,1.217736291031667,-0.4740436403678828,-0.41110089687447937
tt3605418,0.6031522327676169,-0.8223682150766909,-0.5804180148107214,-0.43939137780142884,1,-0.5128533188966355,1,-0.062076350030088566,-1.7207157212980575,1.217736291031667,-0.9361154109595954,-0.6119992206227645
tt2726560,0.59621778285186,-0.07587732251443541,-0.2529471269443768,0.18357800852608414,0,0.9430005429196607,0,0.20845374505945247,1.424189128602386,1.217736291031667,-0.28921493213119737,-0.36589304464212674
tt2510894,0.5890670339703138,1.0142363618621917,2.0312789036119026,0.18357800852608414,0,-1.0148718919367379,0,0.44488340799484966,0.7952081586222972,1.217736291031667,0.6554651321896394,1.3507851526731738
tt2279339,0.5859547698544125,-0.47874542326231934,-0.47398315111565037,0.18357800852608414,1,-0.11123846046455386,0,-0.4735548980234241,-1.091734751317969,1.217736291031667,-0.6383358254671582,-0.5320095840914545
tt3488710,0.5820993594485265,-0.052179198941030465,-0.2633228728722775,-0.43939137780142884,1,0.6919912563996096,0,0.2027703397004285,0.7952081586222972,1.217736291031667,-0.26867840899378737,-0.3736907917026366
tt2401097,0.5663447937114964,-0.620934164702749,-0.5994021037213507,-1.0623607641289419,1,-0.7638626054166867,0,-0.22916846758539333,-0.33695758734186176,1.217736291031667,-0.7615549642916158,-0.6262664477241192
tt1524930,0.5485031802732144,-0.1469716932346502,-0.018553593120869093,-1.0623607641289419,0,-0.5128533188966355,0,0.36190568975309967,-0.08536519934982718,1.217736291031667,-0.35082450154342515,-0.18973785521522454
tt1029360,0.5377838374827381,-0.052179198941030465,-0.06923969545676087,-1.0623607641289419,0,-0.8140644627206969,0,0.06977865429926756,-1.4691233333060219,1.217736291031667,-0.26867840899378737,-0.22783028811063594
tt1881002,0.534739378685266,-0.7868210297165835,-0.6088989016662342,-1.0623607641289419,1,-0.7136607481126764,1,-0.16324096542071526,-1.3433271393100046,1.217736291031667,-0.905310626253481,-0.6334036336935479
tt1014763,0.5186566352070381,0.30329265466004357,-0.5911244880331292,-0.43939137780142884,0,1.3948172586557526,1,-0.2121182515083214,-0.33695758734186176,1.217736291031667,0.03936943806735567,-0.6200455211662231
tt4178092,0.498599143962489,-0.7631229061431786,-0.2758059614046237,-0.43939137780142884,1,-0.06103660316054364,0,0.11751925931506893,0.5436157706302615,1.217736291031667,-0.8847741031160715,-0.38307228268994337
tt1528854,0.483789784364362,0.30329265466004357,0.7518414811632452,-0.43939137780142884,1,-0.6634588908086663,1,0.04590835179136689,-0.5885499753338975,1.217736291031667,0.03936943806735567,0.38924181214307385
tt1754656,0.45674156478975997,0.6350663846877127,-0.057153390160379514,0.18357800852608414,1,-0.8642663200247072,0,-0.11891040362032827,1.6757815165944216,1.217736291031667,0.3268807619910887,-0.21874699402728245
tt2910904,0.42834673159115333,-0.5988949097794823,-0.5060507923071054,-0.43939137780142884,1,0.4409819698795585,0,-0.37580032584821177,0.9210043526183156,1.217736291031667,-0.7424559977738242,-0.5561095723309258
tt1666801,0.3846041645660918,-0.6801794736362613,-0.36334053131507643,-0.43939137780142884,1,-0.4626514615926254,1,0.2561943500752538,0.7952081586222972,1.217736291031667,-0.8128962721351384,-0.44885766717750675
tt2752772,0.3735301999602308,-0.6446322882761539,-0.3103474284815259,-0.43939137780142884,1,-0.613257033504656,0,-0.22348506222636935,-0.8401423633259332,1.217736291031667,-0.782091487429024,-0.4090314402518425
tt3450650,0.36871195403265006,-0.17066981680805515,-0.0003495184210865442,1.42951678118111,0,-0.7638626054166867,0,-0.12004708469213307,-1.091734751317969,1.217736291031667,-0.3713610246808351,-0.17605683690907808
tt3181822,0.3116863251272966,-0.7868210297165835,-0.3257518791264137,0.806547394853597,1,-0.9144681773287173,1,0.3209851711681271,-2.852881467262217,1.217736291031667,-0.905310626253481,-0.4206084401677653
tt1674771,0.23162112707289026,-0.17066981680805515,-0.33084926865155695,-1.0623607641289419,0,-0.2618440323765845,0,-0.18597458685681115,0.040430994646191216,1.217736291031667,-0.3713610246808351,-0.4244393121322642
tt0884732,0.21609303109941355,-0.3365566818218897,-0.15783994787073066,0.18357800852608414,0,-0.41244960428861516,1,-0.09276673896881801,0.4178195766342442,1.217736291031667,-0.5151166866427027,-0.2944165714123171
tt1727776,0.20898567762166215,-0.5261416704091292,-0.5257629526486444,2.052486167508623,1,-0.8140644627206969,1,-0.2723623483139755,0.040430994646191216,1.217736291031667,-0.6794088717419782,-0.5709239713560795
tt3567288,0.20593308218597842,-0.7631229061431786,-0.0521743392962903,-0.43939137780142884,1,-0.7638626054166867,0,0.22891400435193876,-0.33695758734186176,1.217736291031667,-0.8847741031160715,-0.2150050578321045
tt1355683,0.19788730310115987,0.3743870253802584,-0.044663848440168075,-0.43939137780142884,0,0.6417893990955994,1,0.3641790518967093,0.1662271886422085,1.217736291031667,0.10097900747958334,-0.2093606532366883
tt3276924,0.17471551358116322,-0.6707002242068993,-0.6096749612457113,-1.0623607641289419,0,-0.8140644627206969,1,-0.3348798072632392,-0.9659385573219504,1.217736291031667,-0.8046816628801746,-0.633986870440737
tt3850590,0.17398999667397058,-0.5261416704091292,-0.2612449067200542,-1.0623607641289419,1,-0.5630551762006458,0,-0.2109815704365166,-0.33695758734186176,1.217736291031667,-0.6794088717419782,-0.3721291252385641
tt2402101,0.17087366423896339,-0.40765105254210454,-0.6087772259308583,-0.43939137780142884,1,0.18997268335950745,0,-0.2337151918726125,-0.5885499753338975,1.217736291031667,-0.5767262560549304,-0.6333121899925883
tt1781922,0.149843166674955,-0.7631229061431786,-0.30164013472964385,-0.43939137780142884,1,-0.3120458896805947,0,-0.009789020727068028,0.6694119646262799,1.217736291031667,-0.8847741031160715,-0.4024875951412797
tt3850214,0.14690041585512664,-0.8650248375088198,-0.5080520114155868,-1.0623607641289419,1,-0.3120458896805947,1,-0.09049337682520842,1.424189128602386,1.217736291031667,-0.9730811526069324,-0.5576135606252647
tt3316948,0.13347564085932434,-0.21806606395486502,-0.45014156809742706,-0.43939137780142884,0,-0.6634588908086663,0,0.19026684791057577,-0.33695758734186176,1.217736291031667,-0.41243407095565504,-0.5140917750789636
tt2404425,0.13332714721196434,-0.620934164702749,-0.2608422708562888,0.18357800852608414,1,0.541385684487579,1,-0.28486584010382826,1.424189128602386,1.217736291031667,-0.7615549642916158,-0.37182652987385983
tt1850457,0.12557903347505692,-0.17066981680805515,-0.015001988545695694,-1.0623607641289419,1,0.4409819698795585,1,-0.14619074934364334,-0.33695758734186176,1.217736291031667,-0.3713610246808351,-0.18706869635873385
tt2436386,0.11494783759853874,-0.597236041129344,-0.42725141386323906,-0.43939137780142884,1,-0.16144031776856407,1,0.1243393457458977,0.1662271886422085,1.217736291031667,-0.7410184411542059,-0.49688899909210366
tt2938956,0.1114870541459111,-0.28916043467507985,-0.19846392694270637,0.18357800852608414,1,-0.6634588908086663,0,-0.13709730076920498,-1.091734751317969,1.217736291031667,-0.4740436403678828,-0.3249469559837903
tt2554274,0.10481501081247532,0.42178327252706826,-0.18684846073706257,-0.43939137780142884,1,0.49118382718356873,0,0.33121530081437023,0.2920233826382269,1.217736291031667,0.1420520537544033,-0.31621751444860874
tt2268016,0.09972893387709918,-0.5308812951238102,0.08359186662820263,0.18357800852608414,0,0.2903763979675279,0,-0.030249280019554323,0.1662271886422085,1.217736291031667,-0.6835161763694593,-0.11297186036169715
tt2473510,0.0996211234207967,-0.6446322882761539,-0.16747342422128597,1.42951678118111,0,-1.065073749240748,0,-0.29623265082187616,-1.4691233333060219,1.217736291031667,-0.782091487429024,-0.3016564761302067
tt3203606,0.08464767495207091,-0.5261416704091292,-0.5632985515878165,-1.0623607641289419,0,0.7421931137036198,0,-0.2894125643910474,1.2983929346063685,1.217736291031667,-0.6794088717419782,-0.5991333269365144
tt1741273,0.08398792920375463,-0.41950011432880696,-0.42758293435028444,0.806547394853597,1,0.08956896875148701,0,-0.3701169204891878,0.040430994646191216,1.217736291031667,-0.5869945176236355,-0.4971381486878357
tt2279373,0.06754310532511465,0.8720476204217621,1.1554271363366155,2.675455553836136,1,-0.8140644627206969,0,0.006124514278199092,-0.5885499753338975,1.217736291031667,0.5322459933651817,0.6925509793258897
tt3369806,0.05934883259294289,-0.40765105254210454,-0.36085545342690734,-1.0623607641289419,0,0.08956896875148701,1,-0.3564767476275303,1.0468005466143329,1.217736291031667,-0.5767262560549304,-0.4469900415694528
tt2515034,0.02300314775532542,0.06631141892599422,-0.5495361624700658,-0.43939137780142884,0,0.2903763979675279,0,-0.2780457536729995,-0.7143461693299159,1.217736291031667,-0.16599579330673975,-0.5887903954466485
tt3713166,-0.00017745645607368087,-0.8579154004367983,-0.253690410675039,-1.0623607641289419,0,-1.3662848930648093,1,0.13115943217672646,-0.7143461693299159,1.217736291031667,-0.9669201956657094,-0.36645164915751977
tt2967224,-0.008522256995158437,-0.052179198941030465,-0.3171565161730084,-0.43939137780142884,0,-1.1152756065447582,1,-0.06321303110189336,-0.8401423633259332,1.217736291031667,-0.26867840899378737,-0.4141487150868243
tt3195644,-0.018087553265969107,-0.6446322882761539,-0.019008755327653178,0.18357800852608414,1,-0.613257033504656,0,0.09364895680716825,0.1662271886422085,1.217736291031667,-0.782091487429024,-0.1900799260200288
tt3722070,-0.03314440227636291,-0.7394247825697736,-0.37547041121011565,1.42951678118111,1,-0.2618440323765845,1,-0.44627455230010904,-0.33695758734186176,1.217736291031667,-0.8642375799786621,-0.45797370914240665
tt1976009,-0.03594001555519977,0.06631141892599422,-0.4160387478255293,-0.43939137780142884,1,-0.010834745856533426,0,-0.1359606196974002,-0.8401423633259332,1.217736291031667,-0.16599579330673975,-0.48846227640213113
tt2401878,-0.04486048324774856,-0.6920285354229637,-0.5886601747924807,-1.0623607641289419,1,-0.9646700346327276,0,-0.30532609939631455,0.6694119646262799,1.217736291031667,-0.8231645337038431,-0.6181935009392466
tt3172532,-0.10374872425034622,-0.8342172768633934,-0.6015908222145653,2.052486167508623,0,-0.36224774698460493,1,-0.38830381763806454,0.7952081586222972,1.217736291031667,-0.9463836725283001,-0.6279113485645353
tt3715320,-0.12499619883332816,-0.620934164702749,-0.4547704187901938,-0.43939137780142884,1,-0.7136607481126764,1,-0.23712523508802688,-0.08536519934982718,1.217736291031667,-0.7615549642916158,-0.5175705232223626
tt3623726,-0.15954843299849256,-0.4550472996889144,-0.37582371616365945,0.806547394853597,0,-0.4626514615926254,1,-0.4269509740794275,-0.8401423633259332,1.217736291031667,-0.6177993023297482,-0.4582392305499377
tt3862750,-0.16314414903479432,-0.597236041129344,-0.26847164994258094,0.18357800852608414,1,-0.4626514615926254,1,-0.4610514062335713,-0.7143461693299159,1.217736291031667,-0.7410184411542059,-0.37756028325959673
tt1791682,-0.1720761436314761,-0.6446322882761539,-0.5669708970643028,0.18357800852608414,0,-0.613257033504656,1,-0.2985060129654858,-0.33695758734186176,1.217736291031667,-0.782091487429024,-0.6018932269324698
tt2561572,-0.1790472084191847,0.06631141892599422,-0.0065012307994661775,-0.43939137780142884,0,-0.4626514615926254,0,0.15161969146921275,-0.33695758734186176,1.217736291031667,-0.16599579330673975,-0.18068007050104756
tt2006295,-0.19349177540416254,-0.28916043467507985,-0.4688686286316797,-0.43939137780142884,0,0.541385684487579,0,-0.30191605618090017,-0.4627537813378802,1.217736291031667,-0.4740436403678828,-0.528165836090836
tt3077214,-0.1987399070505852,-0.5498397939825341,-0.5192947281191763,-1.0623607641289419,0,-0.16144031776856407,1,-0.33715316940684875,1.1725967406103501,1.217736291031667,-0.6999453948793881,-0.5660628674738275
tt3787590,-0.21050955422353004,-0.7394247825697736,-0.5469450234082034,0.806547394853597,0,-0.6634588908086663,0,-0.131413895410181,0.040430994646191216,1.217736291031667,-0.8642375799786621,-0.5868430610435695
tt2555736,-0.24336190905567315,-0.6446322882761539,-0.12283530734240754,2.052486167508623,0,0.6417893990955994,0,-0.3769370069200166,0.2920233826382269,1.217736291031667,-0.782091487429024,-0.2681093223065015
tt1810683,-0.24565101660584374,-0.40765105254210454,-0.573583663936894,-0.43939137780142884,1,-0.16144031776856407,0,-0.4712815358798145,1.1725967406103501,1.217736291031667,-0.5767262560549304,-0.6068629595956343
tt1243974,-0.25575739931771974,-0.004782951794220592,-0.46123530057967904,-1.0623607641289419,0,-0.2116421750725743,0,-0.06662307431730774,-1.2175309453139862,1.217736291031667,-0.2276053627189696,-0.5224291149150277
tt1018765,-0.268263412248806,-0.21806606395486502,-0.5702865778502795,0.806547394853597,0,-0.06103660316054364,1,-0.4610514062335713,-0.5885499753338975,1.217736291031667,-0.41243407095565504,-0.6043850805574622
tt1658801,-0.3291112269540082,-0.7157266589963687,-0.6067106930825085,-1.0623607641289419,1,-0.3120458896805947,1,-0.5019719248185439,1.1725967406103501,1.217736291031667,-0.8437010568412527,-0.6317591160684924
tt3774694,-0.3332412488995322,-0.8105191532899885,-0.6060198563756112,-1.0623607641289419,1,1.244211686743722,0,-0.2507654079496844,-1.8465119152940748,1.217736291031667,-0.9258471493908906,-0.6312399273819216
tt3859076,-0.333486704152246,-0.6541115377055159,-0.5955594314785855,-1.0623607641289419,0,0.5915875417915892,1,-0.49856188160312953,0.2920233826382269,1.217736291031667,-0.7903060966839879,-0.623378541023845
